Oregon State,6.59,.391,.369,.527,50.0,54.3,8.0,7.4,.484,16.3,28.4,.282
Oregon,6.12,.289,.402,.522,48.8,53.2,7.5,7.6,.482,18.6,27.1,.224
Pacific,4.11,.338,.433,.545,48.1,53.8,6.0,6.4,.510,17.0,23.6,.245
Penn State,15.65,.346,.376,.567,49.0,55.8,7.7,11.4,.534,18.2,26.6,.252
Pennsylvania,,,,,,,,,,,,
Pepperdine,5.55,.337,.383,.527,50.7,54.0,9.2,5.2,.488,16.2,26.6,.247
Pittsburgh,8.32,.318,.400,.529,46.9,63.6,8.7,10.9,.498,16.0,27.0,.224
Portland State,-6.28,.425,.325,.526,46.8,57.6,8.1,8.2,.482,21.6,22.8,.301
Portland,3.68,.214,.414,.594,57.6,61.9,9.2,12.8,.576,17.0,31.5,.158
Prairie View,-11.01,.500,.340,.511,50.2,52.3,10.5,9.3,.476,22.5,32.7,.313
Presbyterian,-8.52,.417,.358,.552,48.8,50.0,10.7,10.0,.515,19.8,27.9,.291
Princeton,,,,,,,,,,,,
Providence,9.37,.285,.343,.520,50.1,50.1,9.2,8.8,.490,14.8,30.2,.201
Purdue,12.29,.309,.454,.518,45.7,61.0,8.6,9.6,.490,15.4,24.2,.206
Quinnipiac,-7.35,.327,.331,.475,52.0,50.4,9.4,11.9,.435,14.0,28.0,.226
Radford,-5.87,.241,.406,.519,44.3,48.8,9.5,8.3,.491,16.0,24.4,.175
Rhode Island,6.17,.333,.379,.503,47.4,53.9,10.0,9.4,.467,15.4,25.7,.230
Rice,-2.48,.232,.347,.530,47.6,51.5,10.1,10.8,.509,15.7,25.1,.160
Richmond,5.58,.272,.364,.545,53.1,45.2,6.9,6.8,.521,19.8,27.2,.188
Rider,-5.18,.345,.422,.568,50.4,56.2,8.3,8.2,.545,14.6,25.6,.232
Robert Morris,-4.16,.348,.371,.565,52.1,52.3,9.1,6.1,.534,16.6,33.1,.250
Rutgers,13.71,.326,.360,.517,50.0,55.0,9.5,8.9,.480,16.6,28.6,.233
Sacramento State,-6.14,.302,.371,.560,50.4,53.0,6.2,5.4,.529,17.7,27.6,.221
Sacred Heart,-5.08,.278,.326,.519,50.3,47.4,8.6,11.3,.495,12.6,31.0,.186
Saint Francis (PA),-3.40,.294,.386,.546,49.9,49.9,9.7,9.6,.515,16.2,28.6,.213
Saint Joseph's,7.28,.344,.358,.558,55.3,59.0,9.9,12.2,.528,15.2,31.8,.243
Saint Louis,1.11,.379,.385,.515,43.8,50.4,9.0,10.1,.472,18.4,22.7,.272
Saint Mary's (CA),4.21,.288,.276,.513,46.9,36.0,7.7,10.4,.479,16.5,21.0,.208
Saint Peter's,-4.97,.398,.378,.479,49.3,56.2,9.4,11.2,.440,19.3,28.5,.259
Sam Houston State,-3.60,.385,.387,.512,50.6,57.1,8.4,7.7,.472,20.9,31.8,.267
Samford,-1.13,.391,.498,.556,47.5,59.4,10.2,7.6,.521,17.0,25.3,.277
San Diego State,0.92,.318,.456,.502,46.3,63.1,7.4,7.7,.465,20.6,23.1,.227
San Diego,3.86,.344,.301,.557,54.1,49.5,9.9,7.9,.524,16.0,26.2,.247
San Francisco,2.38,.416,.280,.539,50.9,44.6,8.4,10.2,.490,18.1,24.2,.311
San Jose State,0.91,.267,.394,.533,56.7,50.8,8.9,10.2,.506,12.2,34.0,.190
Santa Clara,-0.47,.303,.353,.490,49.4,52.5,8.3,8.7,.451,14.9,23.9,.217
Seattle,-7.79,.385,.351,.507,51.9,50.7,7.0,7.8,.459,19.1,29.1,.282
Seton Hall,10.10,.260,.350,.527,49.6,49.6,9.6,10.2,.497,16.6,29.7,.191
Siena,-7.89,.243,.298,.491,47.9,42.7,8.9,8.2,.463,15.1,25.5,.168
South Alabama,-6.14,.228,.544,.522,50.8,60.1,8.7,11.4,.494,17.6,30.7,.169
South Carolina State,-5.16,.362,.404,.600,55.4,56.3,11.0,9.6,.569,19.0,32.7,.269
South Carolina Upstate,-4.57,.361,.379,.571,53.3,52.1,10.1,8.2,.544,16.7,29.3,.250
South Carolina,10.32,.411,.376,.571,49.8,55.5,10.3,10.3,.526,19.4,31.0,.312
South Dakota State,-1.81,.262,.393,.534,47.7,49.1,8.6,7.9,.497,13.4,20.5,.208
South Dakota,-3.87,.339,.397,.527,48.5,43.9,6.9,6.3,.489,14.0,22.5,.247
